"LD1","LD2","Group"
-1.16318421470606,0.550991627597028,"LT_Quina"
-0.846838905784015,-0.921180948402499,"LT_Quina"
-2.72408711366463,-0.820969272980375,"LT_Quina"
-1.59038282090625,-2.29658255876155,"LT_Quina"
-0.340057713240406,-0.911031287696488,"LT_Quina"
-0.997087072294196,0.213025692193299,"LT_Quina"
-1.89816881119796,-1.97244519850709,"LT_Quina"
-0.312044966350957,0.629360952753433,"LT_Quina"
-2.12713519089971,-1.60270496879866,"LT_Quina"
-0.294639812857427,-0.805577050993786,"LT_Quina"
1.6945737679467,-0.385798919612181,"LT_Quina"
-0.152794931779266,-1.23861408195745,"LT_Quina"
-1.64729275552077,-0.337596599698066,"LT_Quina"
-1.66813466370449,0.187627888778104,"LT_Quina"
-1.885417405546,0.263401745902682,"LT_Quina"
-0.944333734271742,-1.58588604403145,"LT_Quina"
-2.14341927525649,-1.52817819677055,"LT_Quina"
-2.07964847950323,-0.931222251802467,"LT_Quina"
-1.21935809563821,0.610586106443612,"LT_Quina"
-1.08167836545276,0.775519309761066,"LT_Quina"
-2.71820447339152,2.53074324497521,"LT_Quina"
-1.16613913402781,1.3848153384493,"LT_Quina"
-2.35437579838493,-0.00710205678758136,"LT_Quina"
-2.36150177567063,-1.28022871744703,"LT_Quina"
-0.807156037106053,-0.738381158960261,"LT_Quina"
-0.483657893943753,1.6304373681392,"LT_Quina"
-0.134153232905334,1.50046011158571,"LT_Quina"
-0.791434848086799,-0.672786227976474,"LT_Quina"
-0.732517762915314,1.11069009184597,"LT_Quina"
1.10707334644301,-0.219923925781874,"LT_Quina"
0.050107209952274,-0.378926700460519,"LT_Quina"
1.54379429740288,-0.783320813854232,"LT_Quina"
0.86832472929197,0.0365580012840269,"LT_Quina"
-0.894397015230706,-0.756267679363397,"LT_Quina"
-0.857526353395449,-1.28862039728646,"LT_Quina"
0.387389680120313,0.783063015158274,"LT_Quina"
-0.320516545609944,-1.78722501502719,"LT_Quina"
-1.2277823364995,-0.687091801581457,"LT_Quina"
1.53284820716951,0.156888512819807,"LT_Quina"
-0.38965586454845,0.661563181482508,"LT_Quina"
1.17002843526096,-0.14302403781073,"LT_Quina"
-0.136689670298998,1.11863291696274,"LT_Quina"
-0.133638222103615,0.786120502106334,"LT_Quina"
0.637578693436702,-0.319456637635649,"LT_Quina"
1.25878686808085,-0.281778050984447,"LT_Quina"
1.75639644869697,2.19282555858639,"LT_Ordinary"
2.90238842417149,0.110850640003905,"LT_Ordinary"
1.36436986298447,0.177568615050989,"LT_Ordinary"
2.28067053016744,0.518980177903287,"LT_Ordinary"
1.40718384754838,-0.921518272572164,"LT_Ordinary"
2.62975129341703,1.08166167673888,"LT_Ordinary"
1.93611012093351,1.36162483537606,"LT_Ordinary"
1.47557297650575,-0.367938942235106,"LT_Ordinary"
1.42070694966951,-0.486059676703649,"LT_Ordinary"
1.24092095805937,1.45757638710424,"LT_Ordinary"
2.04743272571699,1.41214454889334,"LT_Ordinary"
2.91466115158924,-0.0473053145937899,"LT_Ordinary"
2.72201240554764,0.587957488055733,"LT_Ordinary"
2.50149054720776,0.295562873182364,"LT_Ordinary"
2.23145662130711,0.392358982958136,"LT_Ordinary"
